Order ID,Order Date,Region,State,Product Category,Sub-Category,Sales,Profit,Quantity,Customer Segment
ORD-187908,2024-06-02,West,Gujarat,Office Supplies,Envelopes,547.51,142.73,2,Corporate
ORD-162197,2023-09-29,West,Gujarat,Office Supplies,Paper,8979.77,1704.69,6,Corporate
ORD-281658,2023-03-17,North,Rajasthan,Office Supplies,Envelopes,4068.61,1069.06,8,Home Office
ORD-789512,2022-04-28,East,Odisha,Furniture,Bookcases,13513.31,-116.97,1,Consumer
ORD-238951,2024-08-23,North,Haryana,Furniture,Sofas,43223.89,3852.85,3,Corporate
ORD-884845,2024-12-03,South,Kerala,Electronics,Cameras,66258.85,17034.95,2,Consumer
ORD-713685,2024-09-17,East,West Bengal,Electronics,Accessories,3130.46,850.33,1,Home Office
ORD-734343,2022-09-17,West,Goa,Office Supplies,Labels,574.93,215.35,1,Corporate
ORD-187431,2024-09-28,East,Odisha,Electronics,Cameras,23314.4,-909.35,1,Consumer
ORD-582879,2024-01-06,East,Jharkhand,Furniture,Storage,16387.71,1016.95,3,Consumer
ORD-306041,2022-04-26,North,Uttar Pradesh,Office Supplies,Paper,1619.39,263.37,1,Consumer
ORD-946113,2024-12-02,North,Rajasthan,Electronics,Laptops,150000,36908.93,4,Consumer
ORD-515866,2022-04-07,West,Goa,Electronics,Printers,36388.55,6425.93,4,Consumer
ORD-464889,2022-10-27,North,Rajasthan,Electronics,Phones,150000,20381.92,6,Home Office
ORD-428804,2022-07-25,North,Uttar Pradesh,Electronics,Tablets,12081.82,1995.85,1,Consumer
ORD-789474,2022-12-13,North,Uttar Pradesh,Office Supplies,Storage Boxes,3555.01,708.33,1,Corporate
ORD-768126,2024-04-21,West,Gujarat,Furniture,Chairs,55293.31,6308.26,3,Home Office
ORD-874142,2022-04-05,North,Uttar Pradesh,Electronics,Printers,5755.31,-254.06,1,Corporate
ORD-932859,2024-12-27,North,Delhi,Electronics,Phones,22351.83,3726.96,2,Corporate
ORD-890075,2023-09-15,Central,Uttarakhand,Furniture,Tables,51132.3,5349.9,3,Consumer
ORD-560524,2024-10-23,West,Madhya Pradesh,Electronics,Tablets,33430.42,6528.67,2,Corporate
ORD-914073,2024-10-09,South,Telangana,Office Supplies,Envelopes,1117.88,331.05,2,Corporate
ORD-852235,2022-05-21,West,Madhya Pradesh,Electronics,Accessories,1482.86,471.42,1,Consumer
ORD-813007,2022-08-15,North,Uttar Pradesh,Furniture,Tables,25737.94,-1535.99,3,Corporate
ORD-541972,2024-05-01,South,Kerala,Electronics,Accessories,6088.39,2204.01,2,Corporate
ORD-606500,2022-02-14,East,Odisha,Electronics,Tablets,51239.6,2194.8,2,Consumer
ORD-983885,2022-10-24,West,Maharashtra,Furniture,Tables,14729.98,1631.86,2,Consumer
ORD-377057,2022-04-13,Central,Chhattisgarh,Furniture,Chairs,13494.91,1218.4,2,Consumer
ORD-191755,2022-08-22,East,Jharkhand,Furniture,Storage,12963.99,1924.79,2,Corporate
ORD-862502,2024-12-02,West,Madhya Pradesh,Office Supplies,Envelopes,2493.94,910.92,3,Consumer
ORD-230273,2022-08-15,West,Goa,Office Supplies,Pens & Stationery,646.79,291.06,2,Corporate
ORD-795111,2024-10-05,West,Goa,Furniture,Tables,21675.16,4849.72,1,Corporate
ORD-570424,2022-12-31,West,Maharashtra,Furniture,Bookcases,24052.14,5710.98,3,Corporate
ORD-192987,2022-04-20,Central,Chhattisgarh,Furniture,Chairs,68584.17,12817.6,4,Consumer
ORD-933979,2022-12-18,North,Himachal Pradesh,Electronics,Phones,90764.14,15212.44,5,Home Office
ORD-445424,2022-04-03,East,West Bengal,Electronics,Printers,10358.86,793.7,1,Corporate
ORD-960177,2022-09-11,West,Gujarat,Furniture,Tables,16275.48,4433.28,1,Consumer
ORD-559218,2023-07-12,East,Odisha,Electronics,Phones,117577.74,31500.65,3,Home Office
ORD-288223,2024-03-20,East,Bihar,Electronics,Laptops,150000,-6759.76,4,Corporate
ORD-732404,2023-05-12,West,Madhya Pradesh,Furniture,Sofas,70520.99,12252.04,3,Corporate
ORD-420711,2024-08-09,North,Himachal Pradesh,Electronics,Printers,53980.96,6400.84,3,Consumer
ORD-766947,2023-01-21,Central,Chhattisgarh,Furniture,Sofas,45093.79,5807.65,1,Consumer
ORD-826045,2022-10-06,East,Bihar,Office Supplies,Storage Boxes,11708.96,3898.84,6,Corporate
ORD-383506,2024-12-11,West,Gujarat,Office Supplies,Binders,5716.01,1981.48,2,Home Office
ORD-198717,2023-09-27,South,Telangana,Office Supplies,Pens & Stationery,1480.82,626.32,1,Consumer
ORD-826796,2023-07-27,West,Goa,Electronics,Cameras,38213.05,3571.27,2,Consumer
ORD-871582,2024-11-20,South,Kerala,Furniture,Bookcases,15889.33,-412.71,1,Consumer
ORD-468630,2024-08-15,North,Himachal Pradesh,Electronics,Tablets,150000,6335.31,10,Consumer
ORD-179789,2022-05-25,South,Andhra Pradesh,Electronics,Tablets,28181.4,2738.4,1,Home Office
ORD-136944,2022-12-24,North,Haryana,Furniture,Storage,31762.18,5880.34,3,Consumer
ORD-362194,2023-09-18,East,Odisha,Electronics,Accessories,2599.07,890.95,2,Consumer
ORD-300608,2024-11-25,North,Delhi,Electronics,Accessories,10497.34,1451.1,2,Consumer
ORD-139093,2024-11-05,West,Goa,Electronics,Laptops,150000,41577.32,4,Corporate
ORD-460212,2023-02-23,West,Goa,Electronics,Cameras,99811.69,23346.96,3,Corporate
ORD-602901,2022-01-17,North,Rajasthan,Office Supplies,Labels,656.2,46.36,1,Corporate
ORD-980286,2024-08-21,South,Andhra Pradesh,Electronics,Cameras,16244.63,2514.68,2,Consumer
ORD-242998,2024-11-07,South,Kerala,Office Supplies,Storage Boxes,12602.9,1402.52,4,Corporate
ORD-554702,2024-05-30,East,Assam,Electronics,Phones,23880.39,-2094.22,2,Home Office
ORD-712622,2022-04-16,North,Haryana,Office Supplies,Binders,2396.79,420.29,1,Corporate
ORD-373374,2024-07-06,North,Punjab,Furniture,Bookcases,8741.89,467.83,1,Home Office
ORD-819559,2022-07-16,East,Bihar,Furniture,Tables,29300.3,3480.15,1,Home Office
ORD-556064,2024-11-25,West,Goa,Electronics,Phones,117537.66,16757.45,3,Consumer
ORD-459824,2023-09-29,West,Goa,Office Supplies,Scissors & Cutters,1159.56,189.57,3,Corporate
ORD-663147,2024-07-01,Central,Chhattisgarh,Electronics,Printers,65418.8,19637.95,5,Consumer
ORD-971284,2023-09-09,West,Madhya Pradesh,Office Supplies,Paper,1577.58,39.48,2,Consumer
ORD-885021,2023-02-06,North,Uttar Pradesh,Office Supplies,Binders,698.67,232.4,1,Corporate
ORD-730280,2023-11-14,West,Gujarat,Electronics,Tablets,82645.15,6965.81,3,Home Office
ORD-842510,2024-09-29,East,Jharkhand,Electronics,Laptops,103944.01,18070.34,2,Corporate
ORD-321548,2023-06-13,West,Madhya Pradesh,Office Supplies,Storage Boxes,1135.85,314.35,1,Consumer
ORD-257851,2023-02-06,North,Haryana,Electronics,Printers,92663.23,-5990.68,5,Consumer
ORD-474685,2024-08-02,North,Himachal Pradesh,Furniture,Tables,76024.07,13906.81,2,Consumer
ORD-143138,2024-11-09,Central,Jammu & Kashmir,Furniture,Storage,7765.13,776.94,1,Consumer
ORD-399116,2024-10-25,South,Kerala,Office Supplies,Labels,7416.25,2590.67,4,Home Office
ORD-889826,2024-08-11,North,Uttar Pradesh,Electronics,Laptops,81327.46,6433.19,1,Consumer
ORD-309422,2023-09-03,North,Haryana,Office Supplies,Storage Boxes,3960.26,1111.08,4,Corporate
ORD-927081,2024-04-17,North,Rajasthan,Electronics,Printers,8950.87,1193.87,1,Corporate
ORD-543197,2024-01-19,Central,Chhattisgarh,Office Supplies,Paper,7215.06,-858.46,7,Corporate
ORD-138607,2023-06-17,West,Maharashtra,Electronics,Printers,9614.97,2482.31,1,Consumer
ORD-729152,2024-10-24,West,Goa,Office Supplies,Binders,4624.98,1536.73,2,Consumer
ORD-569575,2023-07-21,South,Kerala,Furniture,Storage,49750.87,7793.66,7,Consumer
ORD-855548,2024-04-22,East,Jharkhand,Furniture,Tables,22215.18,1385.28,4,Consumer
ORD-729563,2024-02-07,East,West Bengal,Electronics,Laptops,150000,26169.23,4,Home Office
ORD-996915,2022-02-05,West,Gujarat,Furniture,Storage,3555.66,679.64,1,Consumer
ORD-471776,2022-05-18,South,Andhra Pradesh,Electronics,Tablets,49259.76,8278.17,2,Corporate
ORD-365636,2024-10-21,North,Punjab,Office Supplies,Scissors & Cutters,573.32,221.45,1,Consumer
ORD-117497,2024-04-12,Central,Uttarakhand,Furniture,Chairs,24326.24,4447.13,1,Consumer
ORD-472602,2024-11-18,North,Haryana,Office Supplies,Envelopes,3138.01,782.64,5,Home Office
ORD-913506,2022-09-01,East,Bihar,Office Supplies,Scissors & Cutters,3811.85,534.01,3,Home Office
ORD-279106,2024-02-08,West,Maharashtra,Electronics,Tablets,67915.23,10347.15,4,Corporate
ORD-995289,2023-09-30,Central,Chhattisgarh,Furniture,Chairs,99362.22,18226.95,4,Consumer
ORD-371702,2022-12-21,South,Telangana,Office Supplies,Envelopes,2387.88,637.08,2,Corporate
ORD-981240,2022-07-28,East,Odisha,Furniture,Tables,39655.12,-3546.71,1,Consumer
ORD-305287,2023-10-19,South,Kerala,Electronics,Accessories,1982.95,697.5,2,Home Office
ORD-746592,2024-04-14,East,Bihar,Electronics,Accessories,14742.57,3764.84,4,Home Office
ORD-225492,2022-07-21,Central,Jammu & Kashmir,Electronics,Laptops,44941.09,-3676.74,1,Consumer
ORD-539721,2022-07-11,West,Gujarat,Electronics,Tablets,32721.5,4369.74,1,Corporate
ORD-232063,2022-11-08,East,Jharkhand,Electronics,Printers,31198.21,4022.84,2,Home Office
ORD-131957,2024-12-19,North,Rajasthan,Office Supplies,Storage Boxes,854.5,221.73,1,Corporate
ORD-764326,2023-12-22,West,Madhya Pradesh,Electronics,Laptops,30869.05,8549.07,1,Home Office
ORD-380317,2023-11-27,West,Goa,Office Supplies,Envelopes,703.14,240.03,2,Home Office
ORD-950816,2022-04-02,Central,Jammu & Kashmir,Electronics,Laptops,150000,22960.79,6,Consumer
ORD-679252,2022-02-28,Central,Chhattisgarh,Electronics,Accessories,17249.57,4869.5,4,Consumer
ORD-736472,2023-11-30,East,Bihar,Office Supplies,Storage Boxes,6738.05,1233.34,2,Home Office
ORD-372194,2023-02-23,Central,Uttarakhand,Furniture,Bookcases,11767.04,262.14,2,Corporate
ORD-863368,2024-02-20,West,Gujarat,Electronics,Accessories,2208.3,599.2,3,Corporate
ORD-244758,2022-02-01,South,Kerala,Electronics,Printers,71410.27,-553.85,4,Corporate
ORD-687327,2023-08-17,East,West Bengal,Electronics,Cameras,135359.58,12877.6,4,Consumer
ORD-688035,2023-11-10,South,Andhra Pradesh,Furniture,Sofas,32780.8,5992.27,1,Corporate
ORD-447842,2022-11-02,South,Telangana,Furniture,Tables,23265.37,-2242.65,2,Corporate
ORD-261755,2023-05-18,South,Telangana,Furniture,Storage,9960.52,2613.02,2,Home Office
ORD-770185,2024-10-11,East,Jharkhand,Electronics,Cameras,38061.54,3204.24,1,Corporate
ORD-598014,2023-11-17,North,Himachal Pradesh,Electronics,Accessories,4585.88,967.23,2,Home Office
ORD-834024,2024-09-27,West,Goa,Electronics,Printers,14541.7,3471.7,1,Consumer
ORD-264091,2024-05-27,West,Maharashtra,Office Supplies,Envelopes,914.34,272.4,2,Consumer
ORD-433754,2024-06-11,South,Andhra Pradesh,Furniture,Sofas,94829.22,-9567.74,2,Corporate
ORD-316578,2023-12-20,West,Maharashtra,Office Supplies,Labels,6981.21,2101.8,4,Corporate
ORD-262774,2022-10-24,North,Rajasthan,Office Supplies,Paper,2925.23,352.9,2,Consumer
ORD-680174,2024-11-30,North,Himachal Pradesh,Electronics,Phones,150000,21468.68,5,Consumer
ORD-414585,2022-01-11,West,Gujarat,Furniture,Tables,71680.1,22968.61,2,Home Office
ORD-609576,2023-10-31,North,Uttar Pradesh,Electronics,Cameras,20326.57,-211.89,1,Home Office
ORD-964755,2022-10-10,South,Kerala,Office Supplies,Labels,12794.59,4185.4,7,Consumer
ORD-824433,2022-11-10,West,Goa,Furniture,Tables,89342.31,30681.46,5,Home Office
ORD-857758,2024-07-18,North,Delhi,Electronics,Laptops,104182.05,13076.74,2,Corporate
ORD-516981,2023-07-01,North,Haryana,Furniture,Chairs,106314.96,32563.72,5,Corporate
ORD-697182,2022-05-13,North,Uttar Pradesh,Electronics,Printers,28452.09,5515.97,3,Corporate
ORD-273236,2023-11-26,South,Kerala,Furniture,Tables,59202.2,11121.31,2,Consumer
ORD-566554,2024-06-08,West,Maharashtra,Furniture,Bookcases,28307.96,2516.42,2,Consumer
ORD-932350,2023-09-19,West,Madhya Pradesh,Furniture,Chairs,24063.2,461.81,2,Corporate
ORD-970389,2023-05-09,South,Karnataka,Electronics,Accessories,9946.98,1964.87,2,Corporate
ORD-215122,2023-06-01,West,Goa,Furniture,Bookcases,5004.59,1046.87,1,Corporate
ORD-239976,2022-12-21,North,Rajasthan,Electronics,Tablets,23692.4,2761.77,1,Corporate
ORD-611493,2023-09-25,East,Bihar,Furniture,Sofas,48197.84,8558.37,3,Consumer
ORD-912905,2023-12-06,East,Jharkhand,Electronics,Cameras,19163.71,725.31,1,Home Office
ORD-910981,2024-04-20,South,Kerala,Furniture,Bookcases,5424.67,363.74,1,Home Office
ORD-764376,2022-07-16,Central,Jammu & Kashmir,Furniture,Tables,84212.95,14113.83,9,Consumer
ORD-847496,2023-08-04,West,Maharashtra,Electronics,Phones,38511.89,7932.0,1,Consumer
ORD-810729,2024-09-28,West,Gujarat,Office Supplies,Pens & Stationery,654.45,248.07,2,Home Office
ORD-263678,2024-05-18,East,Bihar,Office Supplies,Scissors & Cutters,2999.66,549.31,2,Corporate
ORD-527314,2024-07-19,East,Odisha,Electronics,Phones,132223.24,27649.69,8,Consumer
ORD-107656,2022-06-02,South,Andhra Pradesh,Office Supplies,Pens & Stationery,1025.83,421.3,1,Consumer
ORD-805033,2023-04-06,West,Madhya Pradesh,Furniture,Chairs,71173.3,10130.43,8,Consumer
ORD-904932,2022-11-11,South,Karnataka,Office Supplies,Pens & Stationery,1581.88,673.86,1,Corporate
ORD-377260,2022-05-20,East,Assam,Electronics,Cameras,29876.69,1778.98,1,Home Office
ORD-935467,2022-12-07,East,Odisha,Electronics,Laptops,150000,1441.42,5,Corporate
ORD-949359,2023-09-19,West,Goa,Furniture,Bookcases,23459.63,3935.38,3,Home Office
ORD-834072,2023-03-16,West,Goa,Electronics,Phones,11609.56,2250.81,1,Home Office
ORD-830105,2023-12-03,North,Haryana,Electronics,Phones,41263.97,2779.2,3,Corporate
ORD-774725,2022-06-14,East,Odisha,Electronics,Phones,27322.42,4551.06,1,Home Office
ORD-216698,2022-01-24,East,Jharkhand,Office Supplies,Labels,2271.34,774.64,6,Home Office
ORD-793528,2024-09-16,Central,Chhattisgarh,Office Supplies,Labels,1326.29,462.39,1,Corporate
ORD-767427,2024-05-02,South,Karnataka,Electronics,Cameras,43871.86,6377.12,2,Corporate
ORD-788673,2023-09-06,North,Rajasthan,Electronics,Laptops,150000,14099.25,6,Consumer
ORD-744620,2024-05-29,South,Telangana,Electronics,Phones,83059.34,18087.99,2,Corporate
ORD-738819,2023-04-15,North,Himachal Pradesh,Office Supplies,Storage Boxes,17936.09,5357.75,8,Consumer
ORD-701744,2022-07-24,Central,Chhattisgarh,Furniture,Storage,52989.72,6855.86,8,Home Office
ORD-170238,2023-11-30,North,Uttar Pradesh,Electronics,Phones,78377.52,5814.87,2,Consumer
ORD-389768,2024-11-19,West,Gujarat,Electronics,Tablets,74570.85,10457.8,2,Consumer
ORD-979960,2022-06-19,North,Delhi,Office Supplies,Pens & Stationery,4120.12,1288.91,5,Corporate
ORD-908964,2023-12-08,West,Maharashtra,Electronics,Phones,28892.1,6705.0,1,Corporate
ORD-485501,2024-11-17,East,Jharkhand,Furniture,Chairs,81512.07,9149.72,7,Consumer
ORD-128128,2023-01-29,North,Haryana,Office Supplies,Envelopes,659.14,160.09,2,Home Office
ORD-832584,2024-02-22,South,Andhra Pradesh,Electronics,Laptops,150000,16181.58,4,Corporate
ORD-220904,2023-04-05,Central,Jammu & Kashmir,Office Supplies,Envelopes,2620.19,538.41,4,Corporate
ORD-983696,2022-04-02,South,Telangana,Office Supplies,Storage Boxes,15604.71,2916.84,5,Consumer
ORD-376852,2023-11-28,South,Telangana,Electronics,Cameras,131729.58,34274.57,5,Home Office
ORD-860596,2024-03-03,North,Punjab,Electronics,Phones,73679.34,88.52,2,Corporate
ORD-853002,2022-08-04,North,Rajasthan,Furniture,Bookcases,54412.82,2718.46,6,Corporate
ORD-468148,2024-05-06,South,Telangana,Office Supplies,Paper,1461.31,376.44,1,Consumer
ORD-813346,2023-12-16,South,Andhra Pradesh,Electronics,Cameras,58361.81,13782.61,4,Corporate
ORD-527529,2022-05-19,South,Andhra Pradesh,Office Supplies,Labels,1604.8,358.28,1,Consumer
ORD-725101,2024-04-12,North,Haryana,Furniture,Storage,9853.25,2022.9,1,Consumer
ORD-559071,2022-09-10,East,Odisha,Electronics,Phones,87545.85,10179.11,2,Consumer
ORD-817656,2023-05-11,South,Telangana,Furniture,Tables,18267.98,2451.52,1,Corporate
ORD-128867,2023-12-06,South,Andhra Pradesh,Furniture,Storage,7123.65,1652.78,2,Consumer
ORD-975187,2022-04-10,North,Punjab,Electronics,Cameras,44712.24,8519.21,2,Corporate
ORD-457189,2023-05-18,Central,Jammu & Kashmir,Office Supplies,Scissors & Cutters,623.53,182.14,2,Consumer
ORD-941127,2022-01-14,Central,Uttarakhand,Office Supplies,Pens & Stationery,6072.41,2094.6,9,Home Office
ORD-544886,2024-12-21,North,Haryana,Electronics,Laptops,82198.26,-5593.89,1,Home Office
ORD-197549,2023-10-30,Central,Chhattisgarh,Office Supplies,Scissors & Cutters,1541.38,474.5,3,Corporate
ORD-267226,2024-11-29,West,Maharashtra,Electronics,Laptops,150000,34210.37,5,Corporate
ORD-511358,2023-09-27,North,Delhi,Electronics,Laptops,115852.59,31963.74,2,Consumer
ORD-182398,2022-03-26,North,Punjab,Furniture,Tables,71049.2,14911.56,7,Home Office
ORD-478381,2023-09-02,North,Haryana,Electronics,Accessories,10390.41,3844.08,3,Corporate
ORD-158252,2023-07-06,South,Andhra Pradesh,Electronics,Printers,6465.13,1238.14,1,Consumer
ORD-279107,2022-04-15,West,Maharashtra,Furniture,Bookcases,11599.94,3089.91,1,Home Office
ORD-297802,2023-02-18,Central,Jammu & Kashmir,Office Supplies,Paper,8825.7,1905.33,6,Consumer
ORD-934269,2023-11-19,East,Odisha,Electronics,Accessories,4142.78,1411.69,1,Consumer
ORD-765078,2024-07-31,North,Himachal Pradesh,Electronics,Accessories,9830.95,3761.3,2,Consumer
ORD-235399,2023-12-19,South,Tamil Nadu,Office Supplies,Paper,3108.77,670.56,2,Consumer
ORD-256651,2023-11-29,East,West Bengal,Electronics,Printers,125957.94,30226.32,6,Consumer
ORD-730762,2024-08-13,Central,Uttarakhand,Furniture,Chairs,150000,29674.72,10,Corporate
ORD-966884,2022-11-21,North,Uttar Pradesh,Furniture,Sofas,13380.48,-808.47,1,Consumer
ORD-571368,2024-08-02,West,Goa,Electronics,Printers,28889.94,1163.27,2,Consumer
ORD-584903,2024-11-28,East,Jharkhand,Electronics,Phones,50962.86,4289.16,2,Corporate
ORD-264303,2023-04-09,East,West Bengal,Furniture,Tables,25341.38,-323.14,1,Consumer
ORD-401025,2024-09-16,North,Punjab,Office Supplies,Labels,3249.3,909.53,2,Consumer
ORD-722748,2022-11-11,North,Rajasthan,Electronics,Cameras,113935.91,10712.0,4,Corporate
ORD-161496,2022-10-31,South,Tamil Nadu,Office Supplies,Paper,5531.28,1233.51,5,Consumer
ORD-699342,2023-04-02,North,Rajasthan,Office Supplies,Pens & Stationery,1196.05,538.22,2,Consumer
ORD-664872,2023-10-24,West,Madhya Pradesh,Office Supplies,Scissors & Cutters,10743.81,1700.16,7,Corporate
ORD-271469,2023-09-09,West,Madhya Pradesh,Electronics,Phones,53200.93,5346.98,4,Corporate
ORD-702563,2022-04-24,West,Madhya Pradesh,Electronics,Printers,14369.47,1141.11,2,Consumer
ORD-372428,2023-08-05,North,Haryana,Furniture,Sofas,38213.18,-2418.39,1,Home Office
ORD-950840,2023-07-22,South,Telangana,Office Supplies,Scissors & Cutters,7161.12,1184.95,10,Consumer
ORD-360172,2024-11-12,North,Uttar Pradesh,Office Supplies,Paper,819.88,177.43,1,Corporate
ORD-152925,2024-05-16,West,Gujarat,Electronics,Accessories,4181.62,704.5,7,Consumer
ORD-157634,2023-05-11,South,Tamil Nadu,Electronics,Laptops,33584.49,-766.86,1,Corporate
ORD-483398,2024-01-01,West,Maharashtra,Office Supplies,Pens & Stationery,3323.23,1173.99,3,Corporate
ORD-820452,2024-03-16,South,Telangana,Electronics,Tablets,78423.43,16429.31,5,Consumer
ORD-939683,2024-11-24,South,Karnataka,Office Supplies,Storage Boxes,17198.3,3458.78,9,Corporate
ORD-366263,2024-08-21,West,Goa,Electronics,Phones,135097.68,16815.62,6,Corporate
ORD-282114,2024-11-20,South,Kerala,Furniture,Chairs,69333.17,20666.23,5,Corporate
ORD-662505,2024-06-04,South,Tamil Nadu,Furniture,Chairs,18723.12,5818.21,2,Consumer
ORD-736604,2023-09-19,South,Andhra Pradesh,Electronics,Cameras,28667.47,4797.68,1,Home Office
ORD-902465,2022-11-01,East,Assam,Furniture,Sofas,38738.9,4636.11,3,Consumer
ORD-354880,2024-12-07,Central,Uttarakhand,Office Supplies,Storage Boxes,5486.91,-227.96,2,Consumer
ORD-719930,2024-02-21,North,Rajasthan,Furniture,Tables,22326.8,-1516.36,2,Consumer
ORD-611993,2022-11-17,West,Maharashtra,Furniture,Bookcases,27469.89,3326.7,2,Consumer
ORD-334121,2023-03-31,North,Haryana,Office Supplies,Envelopes,3135.95,995.19,4,Home Office
ORD-489261,2022-06-12,North,Rajasthan,Electronics,Accessories,5635.92,1114.89,2,Home Office
ORD-454026,2022-06-22,North,Uttar Pradesh,Electronics,Cameras,120670.89,20890.59,4,Consumer
ORD-418421,2024-06-17,Central,Chhattisgarh,Office Supplies,Paper,3438.64,530.41,2,Consumer
ORD-592542,2024-09-03,North,Himachal Pradesh,Electronics,Accessories,6014.89,1949.29,2,Consumer
ORD-920788,2022-11-26,South,Kerala,Furniture,Tables,8962.04,3223.06,1,Consumer
ORD-436854,2023-12-02,Central,Jammu & Kashmir,Office Supplies,Storage Boxes,2962.13,844.94,1,Corporate
ORD-620067,2024-09-06,North,Haryana,Electronics,Laptops,150000,21817.42,4,Consumer
ORD-708449,2022-06-12,North,Rajasthan,Electronics,Laptops,150000,25952.69,9,Consumer
ORD-695736,2024-04-25,North,Haryana,Electronics,Cameras,26511.18,5922.1,2,Consumer
ORD-252328,2023-11-21,West,Madhya Pradesh,Electronics,Laptops,28351.53,6351.39,1,Consumer
ORD-500809,2024-08-16,West,Maharashtra,Electronics,Phones,81570.94,13654.75,3,Consumer
